id,pollingfirm,date,n,source,letter,percentage
1547,Voxmeter,2021-12-05,1003,https://voxmeter.dk/wp-content/uploads/opiniontable/pdf/Voxmeterm%C3%A5ling-05-12-2021.pdf,V,16.4
1547,Voxmeter,2021-12-05,1003,https://voxmeter.dk/wp-content/uploads/opiniontable/pdf/Voxmeterm%C3%A5ling-05-12-2021.pdf,Ø,10.3
1547,Voxmeter,2021-12-05,1003,https://voxmeter.dk/wp-content/uploads/opiniontable/pdf/Voxmeterm%C3%A5ling-05-12-2021.pdf,Å,1.1
1548,Epinion,2021-12-08,1717,https://www.dr.dk/nyheder/politik/meningsmaalinger,A,26.3
1548,Epinion,2021-12-08,1717,https://www.dr.dk/nyheder/politik/meningsmaalinger,B,6.5
1548,Epinion,2021-12-08,1717,https://www.dr.dk/nyheder/politik/meningsmaalinger,C,16
1548,Epinion,2021-12-08,1717,https://www.dr.dk/nyheder/politik/meningsmaalinger,D,7.5
1548,Epinion,2021-12-08,1717,https://www.dr.dk/nyheder/politik/meningsmaalinger,F,8.9
1548,Epinion,2021-12-08,1717,https://www.dr.dk/nyheder/politik/meningsmaalinger,G,0.3
1548,Epinion,2021-12-08,1717,https://www.dr.dk/nyheder/politik/meningsmaalinger,I,2.8
1548,Epinion,2021-12-08,1717,https://www.dr.dk/nyheder/politik/meningsmaalinger,K,1.9
1548,Epinion,2021-12-08,1717,https://www.dr.dk/nyheder/politik/meningsmaalinger,O,4.8
1548,Epinion,2021-12-08,1717,https://www.dr.dk/nyheder/politik/meningsmaalinger,Q,0.6
1548,Epinion,2021-12-08,1717,https://www.dr.dk/nyheder/politik/meningsmaalinger,V,14.6
1548,Epinion,2021-12-08,1717,https://www.dr.dk/nyheder/politik/meningsmaalinger,Ø,7.8
1548,Epinion,2021-12-08,1717,https://www.dr.dk/nyheder/politik/meningsmaalinger,Å,0.8
1549,Voxmeter,2021-12-11,1140,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmeterm%C3%A5ling-11-12-2021.pdf,A,24.3
1549,Voxmeter,2021-12-11,1140,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmeterm%C3%A5ling-11-12-2021.pdf,B,6
1549,Voxmeter,2021-12-11,1140,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmeterm%C3%A5ling-11-12-2021.pdf,C,16.3
1549,Voxmeter,2021-12-11,1140,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmeterm%C3%A5ling-11-12-2021.pdf,D,5.6
1549,Voxmeter,2021-12-11,1140,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmeterm%C3%A5ling-11-12-2021.pdf,F,9.1
1549,Voxmeter,2021-12-11,1140,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmeterm%C3%A5ling-11-12-2021.pdf,G,0.1
1549,Voxmeter,2021-12-11,1140,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmeterm%C3%A5ling-11-12-2021.pdf,I,2.5
1549,Voxmeter,2021-12-11,1140,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmeterm%C3%A5ling-11-12-2021.pdf,K,2.1
1549,Voxmeter,2021-12-11,1140,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmeterm%C3%A5ling-11-12-2021.pdf,O,6.3
1549,Voxmeter,2021-12-11,1140,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmeterm%C3%A5ling-11-12-2021.pdf,Q,0.1
1549,Voxmeter,2021-12-11,1140,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmeterm%C3%A5ling-11-12-2021.pdf,V,15.8
1549,Voxmeter,2021-12-11,1140,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmeterm%C3%A5ling-11-12-2021.pdf,Ø,9.6
1549,Voxmeter,2021-12-11,1140,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmeterm%C3%A5ling-11-12-2021.pdf,Å,1.4
1550,Gallup,2021-12-09,1619,https://www.berlingske.dk/politik/ny-maaling-afsloerer-stort-problem-for-blaa-blok-det-kan-koste-dem-magten,A,26.7
1550,Gallup,2021-12-09,1619,https://www.berlingske.dk/politik/ny-maaling-afsloerer-stort-problem-for-blaa-blok-det-kan-koste-dem-magten,B,5.4
1550,Gallup,2021-12-09,1619,https://www.berlingske.dk/politik/ny-maaling-afsloerer-stort-problem-for-blaa-blok-det-kan-koste-dem-magten,C,16.4
1550,Gallup,2021-12-09,1619,https://www.berlingske.dk/politik/ny-maaling-afsloerer-stort-problem-for-blaa-blok-det-kan-koste-dem-magten,D,6
1550,Gallup,2021-12-09,1619,https://www.berlingske.dk/politik/ny-maaling-afsloerer-stort-problem-for-blaa-blok-det-kan-koste-dem-magten,E,0
1550,Gallup,2021-12-09,1619,https://www.berlingske.dk/politik/ny-maaling-afsloerer-stort-problem-for-blaa-blok-det-kan-koste-dem-magten,F,7.3
1550,Gallup,2021-12-09,1619,https://www.berlingske.dk/politik/ny-maaling-afsloerer-stort-problem-for-blaa-blok-det-kan-koste-dem-magten,G,0.2
1550,Gallup,2021-12-09,1619,https://www.berlingske.dk/politik/ny-maaling-afsloerer-stort-problem-for-blaa-blok-det-kan-koste-dem-magten,I,3.6
1550,Gallup,2021-12-09,1619,https://www.berlingske.dk/politik/ny-maaling-afsloerer-stort-problem-for-blaa-blok-det-kan-koste-dem-magten,K,1.7
1550,Gallup,2021-12-09,1619,https://www.berlingske.dk/politik/ny-maaling-afsloerer-stort-problem-for-blaa-blok-det-kan-koste-dem-magten,M,1.7
1550,Gallup,2021-12-09,1619,https://www.berlingske.dk/politik/ny-maaling-afsloerer-stort-problem-for-blaa-blok-det-kan-koste-dem-magten,O,5.3
1550,Gallup,2021-12-09,1619,https://www.berlingske.dk/politik/ny-maaling-afsloerer-stort-problem-for-blaa-blok-det-kan-koste-dem-magten,P,0
1550,Gallup,2021-12-09,1619,https://www.berlingske.dk/politik/ny-maaling-afsloerer-stort-problem-for-blaa-blok-det-kan-koste-dem-magten,Q,0.2
1550,Gallup,2021-12-09,1619,https://www.berlingske.dk/politik/ny-maaling-afsloerer-stort-problem-for-blaa-blok-det-kan-koste-dem-magten,V,15.2
1550,Gallup,2021-12-09,1619,https://www.berlingske.dk/politik/ny-maaling-afsloerer-stort-problem-for-blaa-blok-det-kan-koste-dem-magten,Ø,9.4
1550,Gallup,2021-12-09,1619,https://www.berlingske.dk/politik/ny-maaling-afsloerer-stort-problem-for-blaa-blok-det-kan-koste-dem-magten,Å,0.6
1551,Voxmeter,2021-12-19,1000,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmeterm%C3%A5ling-19-12-2021.pdf,A,25.9
1551,Voxmeter,2021-12-19,1000,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmeterm%C3%A5ling-19-12-2021.pdf,B,7
1551,Voxmeter,2021-12-19,1000,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmeterm%C3%A5ling-19-12-2021.pdf,C,15.5
1551,Voxmeter,2021-12-19,1000,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmeterm%C3%A5ling-19-12-2021.pdf,D,5.5
1551,Voxmeter,2021-12-19,1000,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmeterm%C3%A5ling-19-12-2021.pdf,F,8.8
1551,Voxmeter,2021-12-19,1000,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmeterm%C3%A5ling-19-12-2021.pdf,G,0.1
1551,Voxmeter,2021-12-19,1000,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmeterm%C3%A5ling-19-12-2021.pdf,I,1.9
1551,Voxmeter,2021-12-19,1000,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmeterm%C3%A5ling-19-12-2021.pdf,K,1.5
1551,Voxmeter,2021-12-19,1000,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmeterm%C3%A5ling-19-12-2021.pdf,O,6.9
1551,Voxmeter,2021-12-19,1000,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmeterm%C3%A5ling-19-12-2021.pdf,Q,0
1551,Voxmeter,2021-12-19,1000,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmeterm%C3%A5ling-19-12-2021.pdf,V,15.4
1551,Voxmeter,2021-12-19,1000,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmeterm%C3%A5ling-19-12-2021.pdf,Ø,10
1551,Voxmeter,2021-12-19,1000,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmeterm%C3%A5ling-19-12-2021.pdf,Å,0.8
1552,YouGov,2021-11-09,1248,https://yougov.dk/news/2021/12/14/valgmaling-december-2021/,A,28
1552,YouGov,2021-11-09,1248,https://yougov.dk/news/2021/12/14/valgmaling-december-2021/,B,4
1552,YouGov,2021-11-09,1248,https://yougov.dk/news/2021/12/14/valgmaling-december-2021/,C,17
1552,YouGov,2021-11-09,1248,https://yougov.dk/news/2021/12/14/valgmaling-december-2021/,D,8
1552,YouGov,2021-11-09,1248,https://yougov.dk/news/2021/12/14/valgmaling-december-2021/,F,7
1552,YouGov,2021-11-09,1248,https://yougov.dk/news/2021/12/14/valgmaling-december-2021/,G,1
1552,YouGov,2021-11-09,1248,https://yougov.dk/news/2021/12/14/valgmaling-december-2021/,I,2
1552,YouGov,2021-11-09,1248,https://yougov.dk/news/2021/12/14/valgmaling-december-2021/,K,1
1552,YouGov,2021-11-09,1248,https://yougov.dk/news/2021/12/14/valgmaling-december-2021/,M,4
1552,YouGov,2021-11-09,1248,https://yougov.dk/news/2021/12/14/valgmaling-december-2021/,O,7
1552,YouGov,2021-11-09,1248,https://yougov.dk/news/2021/12/14/valgmaling-december-2021/,Q,1
1552,YouGov,2021-11-09,1248,https://yougov.dk/news/2021/12/14/valgmaling-december-2021/,V,12
1552,YouGov,2021-11-09,1248,https://yougov.dk/news/2021/12/14/valgmaling-december-2021/,Ø,8
1552,YouGov,2021-11-09,1248,https://yougov.dk/news/2021/12/14/valgmaling-december-2021/,Å,1
1553,YouGov,2021-12-06,1256,https://yougov.dk/news/2021/12/14/valgmaling-december-2021/,A,29.3
1553,YouGov,2021-12-06,1256,https://yougov.dk/news/2021/12/14/valgmaling-december-2021/,B,4.2
1553,YouGov,2021-12-06,1256,https://yougov.dk/news/2021/12/14/valgmaling-december-2021/,C,17.5
1553,YouGov,2021-12-06,1256,https://yougov.dk/news/2021/12/14/valgmaling-december-2021/,D,10.9
1553,YouGov,2021-12-06,1256,https://yougov.dk/news/2021/12/14/valgmaling-december-2021/,F,6.6
1553,YouGov,2021-12-06,1256,https://yougov.dk/news/2021/12/14/valgmaling-december-2021/,G,0.4
1553,YouGov,2021-12-06,1256,https://yougov.dk/news/2021/12/14/valgmaling-december-2021/,I,1.5
1553,YouGov,2021-12-06,1256,https://yougov.dk/news/2021/12/14/valgmaling-december-2021/,K,0.7
1553,YouGov,2021-12-06,1256,https://yougov.dk/news/2021/12/14/valgmaling-december-2021/,M,3.6
1553,YouGov,2021-12-06,1256,https://yougov.dk/news/2021/12/14/valgmaling-december-2021/,O,5.8
1553,YouGov,2021-12-06,1256,https://yougov.dk/news/2021/12/14/valgmaling-december-2021/,Q,0.9
1553,YouGov,2021-12-06,1256,https://yougov.dk/news/2021/12/14/valgmaling-december-2021/,V,10.5
1553,YouGov,2021-12-06,1256,https://yougov.dk/news/2021/12/14/valgmaling-december-2021/,Ø,7.4
1553,YouGov,2021-12-06,1256,https://yougov.dk/news/2021/12/14/valgmaling-december-2021/,Å,0.7
1554,Voxmeter,2021-12-23,1013,https://twitter.com/Annamidtgaard/status/1474341933585780738,A,26.3
1554,Voxmeter,2021-12-23,1013,https://twitter.com/Annamidtgaard/status/1474341933585780738,B,6.5
1554,Voxmeter,2021-12-23,1013,https://twitter.com/Annamidtgaard/status/1474341933585780738,C,14.5
1554,Voxmeter,2021-12-23,1013,https://twitter.com/Annamidtgaard/status/1474341933585780738,D,6.4
1554,Voxmeter,2021-12-23,1013,https://twitter.com/Annamidtgaard/status/1474341933585780738,F,8.6
1554,Voxmeter,2021-12-23,1013,https://twitter.com/Annamidtgaard/status/1474341933585780738,G,0
1554,Voxmeter,2021-12-23,1013,https://twitter.com/Annamidtgaard/status/1474341933585780738,I,2.6
1554,Voxmeter,2021-12-23,1013,https://twitter.com/Annamidtgaard/status/1474341933585780738,K,1.6
1554,Voxmeter,2021-12-23,1013,https://twitter.com/Annamidtgaard/status/1474341933585780738,O,6.9
1554,Voxmeter,2021-12-23,1013,https://twitter.com/Annamidtgaard/status/1474341933585780738,Q,0.2
1554,Voxmeter,2021-12-23,1013,https://twitter.com/Annamidtgaard/status/1474341933585780738,V,15.2
1554,Voxmeter,2021-12-23,1013,https://twitter.com/Annamidtgaard/status/1474341933585780738,Ø,9.1
1554,Voxmeter,2021-12-23,1013,https://twitter.com/Annamidtgaard/status/1474341933585780738,Å,1.3
1555,Voxmeter,2022-01-08,1002,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmeterm%C3%A5ling-08-01-2022.pdf,A,25.1
1555,Voxmeter,2022-01-08,1002,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmeterm%C3%A5ling-08-01-2022.pdf,B,7.2
1555,Voxmeter,2022-01-08,1002,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmeterm%C3%A5ling-08-01-2022.pdf,C,15
1555,Voxmeter,2022-01-08,1002,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmeterm%C3%A5ling-08-01-2022.pdf,D,6
1555,Voxmeter,2022-01-08,1002,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmeterm%C3%A5ling-08-01-2022.pdf,F,8.6
1555,Voxmeter,2022-01-08,1002,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmeterm%C3%A5ling-08-01-2022.pdf,G,0
1555,Voxmeter,2022-01-08,1002,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmeterm%C3%A5ling-08-01-2022.pdf,I,2.5
1555,Voxmeter,2022-01-08,1002,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmeterm%C3%A5ling-08-01-2022.pdf,K,1.8
1555,Voxmeter,2022-01-08,1002,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmeterm%C3%A5ling-08-01-2022.pdf,O,6.2
1555,Voxmeter,2022-01-08,1002,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmeterm%C3%A5ling-08-01-2022.pdf,Q,0.1
1555,Voxmeter,2022-01-08,1002,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmeterm%C3%A5ling-08-01-2022.pdf,V,16.5
1555,Voxmeter,2022-01-08,1002,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmeterm%C3%A5ling-08-01-2022.pdf,Ø,8.9
1555,Voxmeter,2022-01-08,1002,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmeterm%C3%A5ling-08-01-2022.pdf,Å,1.2
1556,Voxmeter,2022-01-16,1003,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmeterm%C3%A5ling-16-01-2022.pdf,A,25.8
1556,Voxmeter,2022-01-16,1003,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmeterm%C3%A5ling-16-01-2022.pdf,B,7.5
1556,Voxmeter,2022-01-16,1003,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmeterm%C3%A5ling-16-01-2022.pdf,C,14.6
1556,Voxmeter,2022-01-16,1003,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmeterm%C3%A5ling-16-01-2022.pdf,D,5.9
1556,Voxmeter,2022-01-16,1003,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmeterm%C3%A5ling-16-01-2022.pdf,F,8.5
1556,Voxmeter,2022-01-16,1003,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmeterm%C3%A5ling-16-01-2022.pdf,G,0
1556,Voxmeter,2022-01-16,1003,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmeterm%C3%A5ling-16-01-2022.pdf,I,3.3
1556,Voxmeter,2022-01-16,1003,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmeterm%C3%A5ling-16-01-2022.pdf,K,1.4
1556,Voxmeter,2022-01-16,1003,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmeterm%C3%A5ling-16-01-2022.pdf,O,5.3
1556,Voxmeter,2022-01-16,1003,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmeterm%C3%A5ling-16-01-2022.pdf,Q,0.3
1556,Voxmeter,2022-01-16,1003,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmeterm%C3%A5ling-16-01-2022.pdf,V,15.1
1556,Voxmeter,2022-01-16,1003,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmeterm%C3%A5ling-16-01-2022.pdf,Ø,9.3
1556,Voxmeter,2022-01-16,1003,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmeterm%C3%A5ling-16-01-2022.pdf,Å,1.1
1557,Megafon,2022-01-20,2015,https://nyheder.tv2.dk/politik/2022-01-20-foerste-maaling-med-moderaterne-er-daarligt-nyt-for-venstre,A,23.9
1557,Megafon,2022-01-20,2015,https://nyheder.tv2.dk/politik/2022-01-20-foerste-maaling-med-moderaterne-er-daarligt-nyt-for-venstre,B,6.9
1557,Megafon,2022-01-20,2015,https://nyheder.tv2.dk/politik/2022-01-20-foerste-maaling-med-moderaterne-er-daarligt-nyt-for-venstre,C,18.8
1557,Megafon,2022-01-20,2015,https://nyheder.tv2.dk/politik/2022-01-20-foerste-maaling-med-moderaterne-er-daarligt-nyt-for-venstre,D,7.9
1557,Megafon,2022-01-20,2015,https://nyheder.tv2.dk/politik/2022-01-20-foerste-maaling-med-moderaterne-er-daarligt-nyt-for-venstre,F,8.9
1557,Megafon,2022-01-20,2015,https://nyheder.tv2.dk/politik/2022-01-20-foerste-maaling-med-moderaterne-er-daarligt-nyt-for-venstre,G,0.4
1557,Megafon,2022-01-20,2015,https://nyheder.tv2.dk/politik/2022-01-20-foerste-maaling-med-moderaterne-er-daarligt-nyt-for-venstre,I,2.7
1557,Megafon,2022-01-20,2015,https://nyheder.tv2.dk/politik/2022-01-20-foerste-maaling-med-moderaterne-er-daarligt-nyt-for-venstre,K,1.6
1557,Megafon,2022-01-20,2015,https://nyheder.tv2.dk/politik/2022-01-20-foerste-maaling-med-moderaterne-er-daarligt-nyt-for-venstre,M,2.2
1557,Megafon,2022-01-20,2015,https://nyheder.tv2.dk/politik/2022-01-20-foerste-maaling-med-moderaterne-er-daarligt-nyt-for-venstre,O,4.5
1557,Megafon,2022-01-20,2015,https://nyheder.tv2.dk/politik/2022-01-20-foerste-maaling-med-moderaterne-er-daarligt-nyt-for-venstre,Q,0.2
1557,Megafon,2022-01-20,2015,https://nyheder.tv2.dk/politik/2022-01-20-foerste-maaling-med-moderaterne-er-daarligt-nyt-for-venstre,V,11.6
1557,Megafon,2022-01-20,2015,https://nyheder.tv2.dk/politik/2022-01-20-foerste-maaling-med-moderaterne-er-daarligt-nyt-for-venstre,Ø,9.4
1557,Megafon,2022-01-20,2015,https://nyheder.tv2.dk/politik/2022-01-20-foerste-maaling-med-moderaterne-er-daarligt-nyt-for-venstre,Å,0.7
1558,Voxmeter,2022-01-23,1008,https://twitter.com/Annamidtgaard/status/1485519089812525058,A,26.8
1558,Voxmeter,2022-01-23,1008,https://twitter.com/Annamidtgaard/status/1485519089812525058,B,6.9
1558,Voxmeter,2022-01-23,1008,https://twitter.com/Annamidtgaard/status/1485519089812525058,C,15.5
1558,Voxmeter,2022-01-23,1008,https://twitter.com/Annamidtgaard/status/1485519089812525058,D,6.8
1558,Voxmeter,2022-01-23,1008,https://twitter.com/Annamidtgaard/status/1485519089812525058,F,8
1558,Voxmeter,2022-01-23,1008,https://twitter.com/Annamidtgaard/status/1485519089812525058,G,0
1558,Voxmeter,2022-01-23,1008,https://twitter.com/Annamidtgaard/status/1485519089812525058,I,2.9
1558,Voxmeter,2022-01-23,1008,https://twitter.com/Annamidtgaard/status/1485519089812525058,K,1.2
1558,Voxmeter,2022-01-23,1008,https://twitter.com/Annamidtgaard/status/1485519089812525058,O,5.5
1558,Voxmeter,2022-01-23,1008,https://twitter.com/Annamidtgaard/status/1485519089812525058,Q,0.1
1558,Voxmeter,2022-01-23,1008,https://twitter.com/Annamidtgaard/status/1485519089812525058,V,14.4
1558,Voxmeter,2022-01-23,1008,https://twitter.com/Annamidtgaard/status/1485519089812525058,Ø,9.4
1558,Voxmeter,2022-01-23,1008,https://twitter.com/Annamidtgaard/status/1485519089812525058,Å,0.8
1559,Voxmeter,2022-01-30,1015,https://voxmeter.dk/wp-content/uploads/opiniontable/pdf/Voxmetermaling-30-01-2022.pdf,A,24.9
1559,Voxmeter,2022-01-30,1015,https://voxmeter.dk/wp-content/uploads/opiniontable/pdf/Voxmetermaling-30-01-2022.pdf,B,7.7
1559,Voxmeter,2022-01-30,1015,https://voxmeter.dk/wp-content/uploads/opiniontable/pdf/Voxmetermaling-30-01-2022.pdf,C,16.4
1559,Voxmeter,2022-01-30,1015,https://voxmeter.dk/wp-content/uploads/opiniontable/pdf/Voxmetermaling-30-01-2022.pdf,D,6
1559,Voxmeter,2022-01-30,1015,https://voxmeter.dk/wp-content/uploads/opiniontable/pdf/Voxmetermaling-30-01-2022.pdf,F,8.6
1559,Voxmeter,2022-01-30,1015,https://voxmeter.dk/wp-content/uploads/opiniontable/pdf/Voxmetermaling-30-01-2022.pdf,G,0
1559,Voxmeter,2022-01-30,1015,https://voxmeter.dk/wp-content/uploads/opiniontable/pdf/Voxmetermaling-30-01-2022.pdf,I,2.1
1559,Voxmeter,2022-01-30,1015,https://voxmeter.dk/wp-content/uploads/opiniontable/pdf/Voxmetermaling-30-01-2022.pdf,K,1.7
1559,Voxmeter,2022-01-30,1015,https://voxmeter.dk/wp-content/uploads/opiniontable/pdf/Voxmetermaling-30-01-2022.pdf,O,7.1
1559,Voxmeter,2022-01-30,1015,https://voxmeter.dk/wp-content/uploads/opiniontable/pdf/Voxmetermaling-30-01-2022.pdf,Q,0
1559,Voxmeter,2022-01-30,1015,https://voxmeter.dk/wp-content/uploads/opiniontable/pdf/Voxmetermaling-30-01-2022.pdf,V,14.2
1559,Voxmeter,2022-01-30,1015,https://voxmeter.dk/wp-content/uploads/opiniontable/pdf/Voxmetermaling-30-01-2022.pdf,Ø,8.3
1559,Voxmeter,2022-01-30,1015,https://voxmeter.dk/wp-content/uploads/opiniontable/pdf/Voxmetermaling-30-01-2022.pdf,Å,0.9
1560,Voxmeter,2022-02-06,1024,https://voxmeter.dk/wp-content/uploads/opiniontable/pdf/Voxmetermaling-06-02-2022.pdf,A,24
1560,Voxmeter,2022-02-06,1024,https://voxmeter.dk/wp-content/uploads/opiniontable/pdf/Voxmetermaling-06-02-2022.pdf,B,7.2
1560,Voxmeter,2022-02-06,1024,https://voxmeter.dk/wp-content/uploads/opiniontable/pdf/Voxmetermaling-06-02-2022.pdf,C,16.1
1560,Voxmeter,2022-02-06,1024,https://voxmeter.dk/wp-content/uploads/opiniontable/pdf/Voxmetermaling-06-02-2022.pdf,D,5.4
1560,Voxmeter,2022-02-06,1024,https://voxmeter.dk/wp-content/uploads/opiniontable/pdf/Voxmetermaling-06-02-2022.pdf,F,9.2
1560,Voxmeter,2022-02-06,1024,https://voxmeter.dk/wp-content/uploads/opiniontable/pdf/Voxmetermaling-06-02-2022.pdf,G,0.2
1560,Voxmeter,2022-02-06,1024,https://voxmeter.dk/wp-content/uploads/opiniontable/pdf/Voxmetermaling-06-02-2022.pdf,I,2.8
1560,Voxmeter,2022-02-06,1024,https://voxmeter.dk/wp-content/uploads/opiniontable/pdf/Voxmetermaling-06-02-2022.pdf,K,1.8
1560,Voxmeter,2022-02-06,1024,https://voxmeter.dk/wp-content/uploads/opiniontable/pdf/Voxmetermaling-06-02-2022.pdf,O,6.2
1560,Voxmeter,2022-02-06,1024,https://voxmeter.dk/wp-content/uploads/opiniontable/pdf/Voxmetermaling-06-02-2022.pdf,Q,0.2
1560,Voxmeter,2022-02-06,1024,https://voxmeter.dk/wp-content/uploads/opiniontable/pdf/Voxmetermaling-06-02-2022.pdf,V,14.8
1560,Voxmeter,2022-02-06,1024,https://voxmeter.dk/wp-content/uploads/opiniontable/pdf/Voxmetermaling-06-02-2022.pdf,Ø,9.1
1560,Voxmeter,2022-02-06,1024,https://voxmeter.dk/wp-content/uploads/opiniontable/pdf/Voxmetermaling-06-02-2022.pdf,Å,0.9
1561,Voxmeter,2022-02-12,1003,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmetermaling-12-02-2022.pdf,A,24.9
1561,Voxmeter,2022-02-12,1003,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmetermaling-12-02-2022.pdf,B,6.9
1561,Voxmeter,2022-02-12,1003,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmetermaling-12-02-2022.pdf,C,16.6
1561,Voxmeter,2022-02-12,1003,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmetermaling-12-02-2022.pdf,D,5
1561,Voxmeter,2022-02-12,1003,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmetermaling-12-02-2022.pdf,F,8.9
1561,Voxmeter,2022-02-12,1003,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmetermaling-12-02-2022.pdf,G,0
1561,Voxmeter,2022-02-12,1003,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmetermaling-12-02-2022.pdf,I,3.1
1561,Voxmeter,2022-02-12,1003,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmetermaling-12-02-2022.pdf,K,1.5
1561,Voxmeter,2022-02-12,1003,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmetermaling-12-02-2022.pdf,O,5.6
1561,Voxmeter,2022-02-12,1003,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmetermaling-12-02-2022.pdf,Q,0.1
1561,Voxmeter,2022-02-12,1003,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmetermaling-12-02-2022.pdf,V,14.1
1561,Voxmeter,2022-02-12,1003,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmetermaling-12-02-2022.pdf,Ø,9.5
1561,Voxmeter,2022-02-12,1003,https://voxmeter.dk/wp-content/uploads/Pdfs/Voxmetermaling-12-02-2022.pdf,Å,1.4
1562,Gallup,2022-02-03,1652,https://www.berlingske.dk/politik/aarets-foerste-gallup-maaling-roed-blok-i-foerersaedet-blaa-blok-staar-i,A,27.5
1562,Gallup,2022-02-03,1652,https://www.berlingske.dk/politik/aarets-foerste-gallup-maaling-roed-blok-i-foerersaedet-blaa-blok-staar-i,B,5.8
1562,Gallup,2022-02-03,1652,https://www.berlingske.dk/politik/aarets-foerste-gallup-maaling-roed-blok-i-foerersaedet-blaa-blok-staar-i,C,15.3
1562,Gallup,2022-02-03,1652,https://www.berlingske.dk/politik/aarets-foerste-gallup-maaling-roed-blok-i-foerersaedet-blaa-blok-staar-i,D,5.6
1562,Gallup,2022-02-03,1652,https://www.berlingske.dk/politik/aarets-foerste-gallup-maaling-roed-blok-i-foerersaedet-blaa-blok-staar-i,E,0
1562,Gallup,2022-02-03,1652,https://www.berlingske.dk/politik/aarets-foerste-gallup-maaling-roed-blok-i-foerersaedet-blaa-blok-staar-i,F,8.1
1562,Gallup,2022-02-03,1652,https://www.berlingske.dk/politik/aarets-foerste-gallup-maaling-roed-blok-i-foerersaedet-blaa-blok-staar-i,G,0.1
1562,Gallup,2022-02-03,1652,https://www.berlingske.dk/politik/aarets-foerste-gallup-maaling-roed-blok-i-foerersaedet-blaa-blok-staar-i,I,2.1
1562,Gallup,2022-02-03,1652,https://www.berlingske.dk/politik/aarets-foerste-gallup-maaling-roed-blok-i-foerersaedet-blaa-blok-staar-i,K,1.5
